posting_title,price,rooms,sqm,toilets,floor,link,location,tipologie,city
"Bilocale via Collazia, San Giovanni, Roma",295000.0,2,70.0,1,2,https://www.immobiliare.it/annunci/98429284/,San Giovanni,na,Roma
"Bilocale via Piero Corti 19, Ponte di Nona, Roma",156870.0,2,76.0,1,2,https://www.immobiliare.it/annunci/99357580/,Ponte di Nona,na,Roma
"Trilocale via Roccascalegna, Case Rosse, Roma",165000.0,3,110.0,2,3,https://www.immobiliare.it/annunci/103016308/,Case Rosse,na,Roma
"Villa bifamiliare via Edgardo Negri 99, Mezzocammino, Roma",790000.0,5+,249.0,3+,5+,https://www.immobiliare.it/annunci/99999856/,Mezzocammino,na,Roma
"Quadrilocale via delle Palme 202, Centocelle, Roma",279000.0,4,100.0,2,4,https://www.immobiliare.it/annunci/104055067/,Centocelle,na,Roma
"Trilocale via Giuseppe Gabrieli, Ottavia, Roma",215000.0,3,76.0,1,3,https://www.immobiliare.it/annunci/101343875/,Ottavia,na,Roma
"Trilocale via delle Acacie, Centocelle, Roma",169000.0,3,60.0,1,3,https://www.immobiliare.it/annunci/103093042/,Centocelle,na,Roma
"Attico via Nadir Quinto, Mezzocammino, Roma",425000.0,3,85.0,2,3,https://www.immobiliare.it/annunci/94935300/,Mezzocammino,na,Roma
"Villa a schiera via Antonino Salinas, Anagnina, Roma",299000.0,4,129.0,2,4,https://www.immobiliare.it/annunci/97566866/,Anagnina,na,Roma
"Trilocale via Monte Manno, Settecamini, Roma",189000.0,3,111.0,1,3,https://www.immobiliare.it/annunci/102334942/,Settecamini,na,Roma
"Appartamento via Lattanzio 53, Balduina, Roma",450000.0,5,143.0,2,5,https://www.immobiliare.it/annunci/103184816/,Balduina,na,Roma
"Trilocale via Atlante, Torre Angela, Roma",189000.0,3,98.0,1,3,https://www.immobiliare.it/annunci/101774723/,Torre Angela,na,Roma
"Quadrilocale via Fiumefreddo di Sicilia 15, Borghesiana, Roma",169000.0,4,139.0,2,4,https://www.immobiliare.it/annunci/102437592/,Borghesiana,na,Roma
"Trilocale via riccardo bacchelli 11, Talenti - Monte Sacro, Roma",470000.0,3,97.0,2,3,https://www.immobiliare.it/annunci/102044102/,Talenti - Monte Sacro,na,Roma
"Attico via Sant'Igino Papa, Battistini - Primavalle, Roma",179000.0,2,61.0,1,2,https://www.immobiliare.it/annunci/93075860/,Battistini - Primavalle,na,Roma
"Attico vicolo della Vaccarella, Montecitorio, Roma",1180000.0,5,169.0,3,5,https://www.immobiliare.it/annunci/100827987/,Montecitorio,na,Roma
"Attico via Sant'Igino Papa, Battistini - Primavalle, Roma",239000.0,3,80.0,1,3,https://www.immobiliare.it/annunci/85622518/,Battistini - Primavalle,na,Roma
"Bilocale via di Macchia Palocco, Casal Palocco, Roma",135000.0,2,70.0,1,2,https://www.immobiliare.it/annunci/104014967/,Casal Palocco,na,Roma
Palazzo - Edificio in Vendita,1800000.0,5+,572.0,3+,5+,https://www.immobiliare.it/annunci/98183282/,San Lorenzo,na,Roma
"Bilocale via Cagnoni, Infernetto, Roma",255000.0,2,78.0,1,2,https://www.immobiliare.it/annunci/104012903/,Infernetto,na,Roma
"Bilocale via Flaminia Nuova, Fleming, Roma",310000.0,2,75.0,1,2,https://www.immobiliare.it/annunci/101922820/,Fleming,na,Roma
"Attico via Andrea Lavezzolo, Mezzocammino, Roma",495000.0,3,84.0,2,3,https://www.immobiliare.it/annunci/103010312/,Mezzocammino,na,Roma
"Trilocale piazza Sabaudia, Tor de' Schiavi, Roma",490000.0,3,119.0,2,3,https://www.immobiliare.it/annunci/103610656/,Tor de' Schiavi,na,Roma
"Villa a schiera via Margherita Guarducci  23, Ostia Antica, Roma",218000.0,4,100.0,2,4,https://www.immobiliare.it/annunci/104013525/,Ostia Antica,na,Roma
"Bilocale via Varna, Infernetto, Roma",179000.0,2,60.0,1,2,https://www.immobiliare.it/annunci/104263123/,Infernetto,na,Roma
"Appartamento via Conca d'Oro 300, Conca d'Oro - Valli, Roma",449000.0,5,150.0,2,5,https://www.immobiliare.it/annunci/103189410/,Conca d'Oro - Valli,na,Roma
"Trilocale via Piero Caleffi 5, Colli Aniene, Roma",265000.0,3,98.0,2,3,https://www.immobiliare.it/annunci/100733671/,Colli Aniene,na,Roma
"Bilocale via Flaminia Nuova, Fleming, Roma",267000.0,2,60.0,1,2,https://www.immobiliare.it/annunci/100189976/,Fleming,na,Roma
"Bilocale via Evemero, Casal Palocco, Roma",235000.0,2,80.0,1,2,https://www.immobiliare.it/annunci/104296655/,Casal Palocco,na,Roma
"Trilocale via Ludovico Pasini 47, Pietralata, Roma",265000.0,3,84.0,2,3,https://www.immobiliare.it/annunci/103547124/,Pietralata,na,Roma
"Trilocale via Eugenio II, 6, Boccea, Roma",300000.0,3,104.0,2,3,https://www.immobiliare.it/annunci/103116296/,Boccea,na,Roma
"Bilocale via di Portonaccio, Casal Bertone, Roma",160000.0,2,65.0,1,2,https://www.immobiliare.it/annunci/104128881/,Casal Bertone,na,Roma
"Trilocale piazza Lodovico Cerva, 43, Cecchignola - Giuliano Dalmata, Roma",350000.0,3,123.0,2,3,https://www.immobiliare.it/annunci/100316394/,Cecchignola - Giuliano Dalmata,na,Roma
"Appartamento piazza Melozzo da Forlì, Flaminio, Roma",639000.0,5,160.0,1,5,https://www.immobiliare.it/annunci/103978635/,Flaminio,na,Roma
"Trilocale via Antonazzo Romano 9, Flaminio, Roma",379000.0,3,85.0,1,3,https://www.immobiliare.it/annunci/102544608/,Flaminio,na,Roma
"Bilocale vicolo del Bologna, Trastevere, Roma",425000.0,2,50.0,1,2,https://www.immobiliare.it/annunci/101677861/,Trastevere,na,Roma
"Trilocale via Stamira 24, Bologna, Roma",580000.0,3,142.0,2,3,https://www.immobiliare.it/annunci/103461154/,Bologna,na,Roma
"Bilocale via Giorgio Ribotta 21, Torrino, Roma",430000.0,2,70.0,1,2,https://www.immobiliare.it/annunci/104263947/,Torrino,na,Roma
"Quadrilocale via Eleonora d'Arborea 9, Bologna, Roma",599000.0,4,121.0,2,4,https://www.immobiliare.it/annunci/103167578/,Bologna,na,Roma
"Appartamento viale Parioli, Parioli, Roma",1100000.0,5,190.0,2,5,https://www.immobiliare.it/annunci/102840404/,Parioli,na,Roma
"Quadrilocale via Lanfranco Maroi 21, Trullo - Colle del Sole, Roma",450000.0,4,140.0,3,4,https://www.immobiliare.it/annunci/102401004/,Trullo - Colle del Sole,na,Roma
Palazzo - Edificio in Vendita,2500000.0,5+,1600.0,3+,5+,https://www.immobiliare.it/annunci/98303196/,Settebagni,na,Roma
"Quadrilocale via Nocara, Anagnina, Roma",268000.0,4,132.0,2,4,https://www.immobiliare.it/annunci/101968690/,Anagnina,na,Roma
"Villa unifamiliare via Walter Chiari, Vallerano, Roma",799000.0,5+,313.0,3+,5+,https://www.immobiliare.it/annunci/103464410/,Vallerano,na,Roma
"Trilocale via Ugo Balzani 57, Bologna, Roma",440000.0,3,100.0,1,3,https://www.immobiliare.it/annunci/103593454/,Bologna,na,Roma
"Quadrilocale via Santi Cosma e Damiano 5, Tomba di Nerone, Roma",395000.0,4,126.0,2,4,https://www.immobiliare.it/annunci/103788456/,Tomba di Nerone,na,Roma
"Appartamento viale  dei Santi Pietro e Paolo, Eur, Roma",1850000.0,5+,270.0,3,5+,https://www.immobiliare.it/annunci/101371373/,Eur,na,Roma
"Bilocale via Giorgio Cingoli 11, Casal Bruciato, Roma",232000.0,2,60.0,1,2,https://www.immobiliare.it/annunci/79852663/,Casal Bruciato,na,Roma
"Bilocale via Casilina 1892H, Finocchio, Roma",129000.0,2,82.0,1,2,https://www.immobiliare.it/annunci/101410311/,Finocchio,na,Roma
"Bilocale via Valmontone 45, Centocelle, Roma",200000.0,2,50.0,1,2,https://www.immobiliare.it/annunci/98522366/,Centocelle,na,Roma
"Appartamento via Bartolomeo Intieri, Vigna Clara - Vigna Stelluti, Roma",639000.0,5,160.0,2,5,https://www.immobiliare.it/annunci/103732760/,Vigna Clara - Vigna Stelluti,na,Roma
"Appartamento via 20 Settembre, Repubblica, Roma",1100000.0,5+,165.0,2,5+,https://www.immobiliare.it/annunci/99804198/,Repubblica,na,Roma
"Quadrilocale viale delle Milizie 76, Mazzini - Delle Vittorie, Roma",380000.0,4,121.0,2,4,https://www.immobiliare.it/annunci/100037706/,Mazzini - Delle Vittorie,na,Roma
"Attico viale Palmiro Togliatti 682, Alessandrino - Torre Spaccata, Roma",235000.0,3,80.0,1,3,https://www.immobiliare.it/annunci/99624182/,Alessandrino - Torre Spaccata,na,Roma
"Trilocale piazza Giuliani e Dalmati, Cecchignola - Giuliano Dalmata, Roma",295000.0,3,86.0,1,3,https://www.immobiliare.it/annunci/101658035/,Cecchignola - Giuliano Dalmata,na,Roma
"Trilocale via Alessandro Malladra, Pietralata, Roma",250000.0,3,81.0,1,3,https://www.immobiliare.it/annunci/101516095/,Pietralata,na,Roma
"Trilocale via Cerchiara 86, Settecamini, Roma",185000.0,3,68.0,1,3,https://www.immobiliare.it/annunci/104054833/,Settecamini,na,Roma
"Quadrilocale via Serafino Belfanti, Massimina, Roma",235000.0,4,95.0,2,4,https://www.immobiliare.it/annunci/103950653/,Massimina,na,Roma
"Bilocale via Calpurnio Fiamma 54, Cinecittà, Roma",189000.0,2,70.0,1,2,https://www.immobiliare.it/annunci/102506578/,Cinecittà,na,Roma
"Trilocale via Cosimo Morelli, Mezzocammino, Roma",330000.0,3,102.0,1,3,https://www.immobiliare.it/annunci/103612760/,Mezzocammino,na,Roma
"Bilocale via Felice Govean, Casal Bruciato, Roma",195000.0,2,70.0,1,2,https://www.immobiliare.it/annunci/102193244/,Casal Bruciato,na,Roma
"Trilocale via Giarabub, Africano - Villa Chigi, Roma",420000.0,3,72.0,1,3,https://www.immobiliare.it/annunci/103975657/,Africano - Villa Chigi,na,Roma
"Bilocale via Castel Morrone 7, San Giovanni, Roma",215000.0,2,80.0,1,2,https://www.immobiliare.it/annunci/104272365/,San Giovanni,na,Roma
"Bilocale via Gerolamo Tiraboschi, Talenti - Monte Sacro, Roma",210000.0,2,68.0,1,2,https://www.immobiliare.it/annunci/100740213/,Talenti - Monte Sacro,na,Roma
"Trilocale via Federico Turano, Tor Sapienza - La Rustica, Roma",219000.0,3,106.0,2,3,https://www.immobiliare.it/annunci/104022457/,Tor Sapienza - La Rustica,na,Roma
"Trilocale via dell'Aquila Reale, Tor Tre Teste - Torre Maura, Roma",175000.0,3,99.0,2,3,https://www.immobiliare.it/annunci/96178598/,Tor Tre Teste - Torre Maura,na,Roma
"Quadrilocale via Luca Domenico Capozi 112, Ponte di Nona, Roma",199000.0,4,120.0,2,4,https://www.immobiliare.it/annunci/103112234/,Ponte di Nona,na,Roma
"Villa a schiera via delle Moratelle, Ponte Galeria, Roma",275000.0,5,187.0,2,5,https://www.immobiliare.it/annunci/97426808/,Ponte Galeria,na,Roma
"Quadrilocale via Afragola 34, Borghesiana, Roma",177000.0,4,122.0,2,4,https://www.immobiliare.it/annunci/102615592/,Borghesiana,na,Roma
"Trilocale via Achille Vertunni, Tor Sapienza - La Rustica, Roma",168000.0,3,70.0,1,3,https://www.immobiliare.it/annunci/101578205/,Tor Sapienza - La Rustica,na,Roma
"Villa a schiera via Monsignor Arduino Terzi, Casal Palocco, Roma",409000.0,5+,180.0,3,5+,https://www.immobiliare.it/annunci/104021615/,Casal Palocco,na,Roma
"Bilocale via Ruggero Leoncavallo, Africano - Villa Chigi, Roma",299000.0,2,85.0,2,2,https://www.immobiliare.it/annunci/104110807/,Africano - Villa Chigi,na,Roma
"Trilocale via Marco Valerio Corvo 19, Cinecittà, Roma",319000.0,3,80.0,1,3,https://www.immobiliare.it/annunci/103605070/,Cinecittà,na,Roma
"Bilocale via Pomezia 8, Re di Roma, Roma",349000.0,2,79.0,1,2,https://www.immobiliare.it/annunci/103704596/,Re di Roma,na,Roma
"Appartamento via Atimeto, Quarto Miglio, Roma",510000.0,5+,150.0,3+,5+,https://www.immobiliare.it/annunci/103006098/,Quarto Miglio,na,Roma
"Trilocale via Simon Boccanegra, Bologna, Roma",449000.0,3,95.0,1,3,https://www.immobiliare.it/annunci/103981671/,Bologna,na,Roma
"Attico via Dameta, Tor Sapienza - La Rustica, Roma",245000.0,4,105.0,1,4,https://www.immobiliare.it/annunci/101574789/,Tor Sapienza - La Rustica,na,Roma
"Attico via Andria, Borghesiana, Roma",149000.0,3,109.0,2,3,https://www.immobiliare.it/annunci/96563674/,Borghesiana,na,Roma
"Trilocale viale Tito Labieno 68, Cinecittà, Roma",789000.0,3,120.0,1,3,https://www.immobiliare.it/annunci/99188548/,Cinecittà,na,Roma
"Quadrilocale via Colfelice, Colli Albani, Roma",329000.0,4,115.0,1,4,https://www.immobiliare.it/annunci/102227258/,Colli Albani,na,Roma
"Villa plurifamiliare via Antonino Salinas, Anagnina, Roma",279000.0,4,134.0,2,4,https://www.immobiliare.it/annunci/97563768/,Anagnina,na,Roma
"Trilocale via delle Vigne 80, Trullo - Colle del Sole, Roma",317000.0,3,136.0,2,3,https://www.immobiliare.it/annunci/101967272/,Trullo - Colle del Sole,na,Roma
"Bilocale via delle Azzorre, Ostia Ponente, Roma",125000.0,2,51.0,1,2,https://www.immobiliare.it/annunci/103758304/,Ostia Ponente,na,Roma
"Trilocale via Pissarro, Torre Gaia, Roma",239000.0,3,120.0,2,3,https://www.immobiliare.it/annunci/104168657/,Torre Gaia,na,Roma
"Trilocale via Ariano Irpino, Tor de' Schiavi, Roma",255000.0,3,94.0,2,3,https://www.immobiliare.it/annunci/104168223/,Tor de' Schiavi,na,Roma
"Bilocale via della Vite, Spagna, Roma",850000.0,2,86.0,2,2,https://www.immobiliare.it/annunci/104163733/,Spagna,na,Roma
"Villa unifamiliare viale di Castel Porziano 353, Infernetto, Roma",490000.0,5,204.0,1,5,https://www.immobiliare.it/annunci/103753710/,Infernetto,na,Roma
"Bilocale via Poggio Verde 64, Casetta Mattei - Corviale, Roma",209000.0,2,61.0,1,2,https://www.immobiliare.it/annunci/102557302/,Casetta Mattei - Corviale,na,Roma
"Quadrilocale Circonvallazione Nomentana, Bologna, Roma",510000.0,4,119.0,2,4,https://www.immobiliare.it/annunci/104168519/,Bologna,na,Roma
"Quadrilocale via Don Ariodante Brandi, Casal Palocco, Roma",229000.0,4,107.0,2,4,https://www.immobiliare.it/annunci/104094635/,Casal Palocco,na,Roma
"Trilocale via Silvio Benco, Villa Gordiani, Roma",239000.0,3,90.0,1,3,https://www.immobiliare.it/annunci/103982331/,Villa Gordiani,na,Roma
"Bilocale via Guglielmo Petroni, Casal Boccone, Roma",239000.0,2,55.0,1,2,https://www.immobiliare.it/annunci/104103237/,Casal Boccone,na,Roma
"Quadrilocale via Giuseppe Donati, Casal Bruciato, Roma",319000.0,4,120.0,2,4,https://www.immobiliare.it/annunci/103884243/,Casal Bruciato,na,Roma
"Trilocale via delle Robinie 111, Centocelle, Roma",235000.0,3,99.0,2,3,https://www.immobiliare.it/annunci/104163919/,Centocelle,na,Roma
"Quadrilocale via del Casale Rocchi 84, Pietralata, Roma",189000.0,4,100.0,1,4,https://www.immobiliare.it/annunci/103872057/,Pietralata,na,Roma
"Trilocale via Federico Turano, Tor Sapienza - La Rustica, Roma",235000.0,3,106.0,2,3,https://www.immobiliare.it/annunci/104262181/,Tor Sapienza - La Rustica,na,Roma
"Bilocale viale dei Colli Portuensi, Colli Portuensi - Casaletto, Roma",349000.0,2,72.0,1,2,https://www.immobiliare.it/annunci/88141529/,Colli Portuensi - Casaletto,na,Roma
"Trilocale via Ignazio Ribotti 19, Villa Bonelli, Roma",219000.0,3,75.0,2,3,https://www.immobiliare.it/annunci/104164253/,Villa Bonelli,na,Roma
"Trilocale via Vincenzo Petra, Dragona, Roma",159000.0,3,104.0,2,3,https://www.immobiliare.it/annunci/104100219/,Dragona,na,Roma
"Bilocale via Casale del Fico, Torresina, Roma",235000.0,2,61.0,1,2,https://www.immobiliare.it/annunci/104169191/,Torresina,na,Roma
"Trilocale via Domenico Panaroli, Centocelle, Roma",329000.0,3,129.0,2,3,https://www.immobiliare.it/annunci/103922541/,Centocelle,na,Roma
"Quadrilocale via Nicola Stame, Spinaceto, Roma",223000.0,4,110.0,1,4,https://www.immobiliare.it/annunci/103807542/,Spinaceto,na,Roma
"Quadrilocale via Elio Lampridio Cerva, Fonte Meravigliosa, Roma",449000.0,4,144.0,2,4,https://www.immobiliare.it/annunci/103981965/,Fonte Meravigliosa,na,Roma
"Quadrilocale via Cassia 851, Tomba di Nerone, Roma",440000.0,4,103.0,2,4,https://www.immobiliare.it/annunci/104165499/,Tomba di Nerone,na,Roma
"Quadrilocale via della Felce, Acilia, Roma",238000.0,4,145.0,1,4,https://www.immobiliare.it/annunci/99728688/,Acilia,na,Roma
"Bilocale via Laurentina 197, Ardeatino - Montagnola, Roma",248000.0,2,51.0,1,2,https://www.immobiliare.it/annunci/102452628/,Ardeatino - Montagnola,na,Roma
"Appartamento via della Consulta, Monti, Roma",930000.0,5,149.0,2,5,https://www.immobiliare.it/annunci/101770435/,Monti,na,Roma
"Bilocale via Gabriello Chiabrera 66, San Paolo, Roma",200000.0,2,66.0,1,2,https://www.immobiliare.it/annunci/102215730/,San Paolo,na,Roma
"Bilocale via Laurentina 197, Ardeatino - Montagnola, Roma",310000.0,2,67.0,1,2,https://www.immobiliare.it/annunci/102455904/,Ardeatino - Montagnola,na,Roma
"Trilocale piazza Carlo Alberto Scotti 1, Colli Portuensi - Casaletto, Roma",250000.0,3,93.0,1,3,https://www.immobiliare.it/annunci/104126179/,Colli Portuensi - Casaletto,na,Roma
"Appartamento viale Tito Livio, Medaglie d'Oro, Roma",625000.0,5,191.0,2,5,https://www.immobiliare.it/annunci/85089184/,Medaglie d'Oro,na,Roma
"Bilocale via del Casale Paoloni 114, Tor Vergata, Roma",82000.0,2,63.0,1,2,https://www.immobiliare.it/annunci/103736962/,Tor Vergata,na,Roma
"Bilocale viale Giulio Agricola, Cinecittà, Roma",255000.0,2,73.0,1,2,https://www.immobiliare.it/annunci/102932310/,Cinecittà,na,Roma
"Appartamento via Nemea 70, Vigna Clara - Vigna Stelluti, Roma",770000.0,5,180.0,3,5,https://www.immobiliare.it/annunci/98431484/,Vigna Clara - Vigna Stelluti,na,Roma
"Bilocale via Pietro Cavallini 24, Prati, Roma",445000.0,2,54.0,1,2,https://www.immobiliare.it/annunci/102970278/,Prati,na,Roma
"Trilocale via Aurelio Bianchi Giovini 10, Casal Bruciato, Roma",235000.0,3,58.0,1,3,https://www.immobiliare.it/annunci/102973204/,Casal Bruciato,na,Roma
"Trilocale via Aurelio Bianchi Giovini 10, Casal Bruciato, Roma",235000.0,3,68.0,1,3,https://www.immobiliare.it/annunci/102973286/,Casal Bruciato,na,Roma
"Bilocale via Pietro Cavallini 24, Prati, Roma",470000.0,2,63.0,1,2,https://www.immobiliare.it/annunci/102945296/,Prati,na,Roma
"Quadrilocale via Fezzan 29, Africano - Villa Chigi, Roma",500000.0,4,125.0,1,4,https://www.immobiliare.it/annunci/103774618/,Africano - Villa Chigi,na,Roma
"Bilocale via Giuseppe Macchi 66, Tor Vergata, Roma",139000.0,2,65.0,1,2,https://www.immobiliare.it/annunci/101787457/,Tor Vergata,na,Roma
"Trilocale via Tommaso Inghirami, Colli Albani, Roma",270000.0,3,65.0,1,3,https://www.immobiliare.it/annunci/103670912/,Colli Albani,na,Roma
"Attico via Verolengo, Aurelio - Val Cannuta, Roma",318000.0,5,85.0,1,5,https://www.immobiliare.it/annunci/100816799/,Aurelio - Val Cannuta,na,Roma
"Monolocale via Giorgio De Lullo 130, Malafede, Roma",90000.0,na,40.0,1,1,https://www.immobiliare.it/annunci/103856481/,Malafede,na,Roma
"Trilocale via Cerreto Guidi, Magliana, Roma",185000.0,3,70.0,1,3,https://www.immobiliare.it/annunci/103012364/,Magliana,na,Roma
"Bilocale piazza Giuseppe Mazzini, Mazzini - Delle Vittorie, Roma",329000.0,2,50.0,1,2,https://www.immobiliare.it/annunci/103482844/,Mazzini - Delle Vittorie,na,Roma
"Trilocale via Monticiano 20, Trullo - Colle del Sole, Roma",192000.0,3,80.0,1,3,https://www.immobiliare.it/annunci/102604124/,Trullo - Colle del Sole,na,Roma
"Villa unifamiliare via Riccardo Moretti, La Giustiniana, Roma",500000.0,5+,438.0,3+,5+,https://www.immobiliare.it/annunci/99286386/,La Giustiniana,na,Roma
"Appartamento via della farnesina, Ponte Milvio, Roma",465000.0,5,130.0,2,5,https://www.immobiliare.it/annunci/102811818/,Ponte Milvio,na,Roma
"Trilocale via Pisino, 97, 00177 Roma Italia, Villa Gordiani, Roma",234000.0,3,89.0,1,3,https://www.immobiliare.it/annunci/101326079/,Villa Gordiani,na,Roma
"Appartamento via Flaminia Nuova, Fleming, Roma",550000.0,5,145.0,2,5,https://www.immobiliare.it/annunci/98232380/,Fleming,na,Roma
"Trilocale via Città della pieve, Fleming, Roma",640000.0,3,134.0,2,3,https://www.immobiliare.it/annunci/101692085/,Fleming,na,Roma
"Quadrilocale viale Guglielmo Marconi 19, Marconi, Roma",319000.0,4,115.0,2,4,https://www.immobiliare.it/annunci/103444418/,Marconi,na,Roma
"Appartamento via Silvestro Gherardi, Marconi, Roma",410000.0,5,139.0,2,5,https://www.immobiliare.it/annunci/103867485/,Marconi,na,Roma
"Trilocale via Azone, Aurelio - Val Cannuta, Roma",360000.0,3,101.0,1,3,https://www.immobiliare.it/annunci/101210435/,Aurelio - Val Cannuta,na,Roma
"Appartamento via Francesco Saverio Nitti, Fleming, Roma",820000.0,5,226.0,3,5,https://www.immobiliare.it/annunci/103576356/,Fleming,na,Roma
"Bilocale via Archimede 62, Euclide, Roma",345000.0,2,53.0,1,2,https://www.immobiliare.it/annunci/103788978/,Euclide,na,Roma
"Bilocale via Archimede 62, Euclide, Roma",430000.0,2,63.0,1,2,https://www.immobiliare.it/annunci/103789110/,Euclide,na,Roma
"Trilocale via Archimede 62, Euclide, Roma",460000.0,3,85.0,2,3,https://www.immobiliare.it/annunci/103788976/,Euclide,na,Roma
"Bilocale via Archimede 62, Euclide, Roma",410000.0,2,53.0,1,2,https://www.immobiliare.it/annunci/103789108/,Euclide,na,Roma
"Bilocale via Archimede 62, Euclide, Roma",360000.0,2,65.0,1,2,https://www.immobiliare.it/annunci/103788826/,Euclide,na,Roma
"Trilocale via Aurelia 641, Aurelio - Val Cannuta, Roma",290000.0,3,70.0,1,3,https://www.immobiliare.it/annunci/103219380/,Aurelio - Val Cannuta,na,Roma
